0.000000000000000000e+00,1.554509349791230281e-02,4.786907296923193167e-13,8.098630013299995617e-43,3.188969540156377358e-18,3.984496363684886195e-34,4.062844117747820966e-06,4.130960378775925049e-03,4.086129705023642540e-09,7.565781451848143074e-43,2.391986823173453247e-35,3.412583187892022024e-29,7.679048541564700463e-31,1.445627963725081712e-41,1.867609663559158368e-40,1.816688130731010098e-01,1.877194425163916658e-01,2.354501777168969411e-05,3.905982811828393313e-15,2.124934386470543119e-28
1.554509349791230281e-02,0.000000000000000000e+00,1.042266348077325641e-40,7.810918695968374788e-09,2.333420703319636463e-41,5.506476362533494065e-10,2.300535349078280027e-07,2.621830274592397484e-42,3.082186718765949130e-08,2.504959568446987576e-03,1.710215839448804842e-01,2.384226645103623438e-03,8.597655279919693382e-04,1.923890391546047296e-01,1.149384818655866345e-42,2.438226057622985452e-10,2.100211926767082701e-10,1.246297002242357209e-26,1.441405913084431164e-42,4.386983384930317337e-03
4.786907296923193167e-13,1.042266348077325641e-40,0.000000000000000000e+00,3.974280868026031899e-27,1.433367626158749686e-01,3.229320477552743757e-05,2.824072297455678532e-02,3.835198160317974331e-39,2.763868846927509081e-03,2.265412743494033772e-06,2.467779918348881819e-19,7.447074927176385708e-43,1.087816831317439098e-06,9.266860479665295519e-07,1.322008910230046234e-02,2.607560686347246484e-04,7.174648137343063403e-43,3.425707827780039235e-41,1.027460847231835908e-02,1.909585402131928900e-01
8.098630013299995617e-43,7.810918695968374788e-09,3.974280868026031899e-27,0.000000000000000000e+00,1.179295099266438201e-13,2.273516719891388782e-06,5.333708582027639998e-03,1.542951669103016787e-01,2.317241047806137815e-34,2.480439372245042326e-05,1.233618532703204264e-29,3.899608186241992902e-03,4.721996703534040630e-08,1.679281139724501442e-27,2.371274079082604652e-02,1.818421002378983742e-02,3.422127071109627516e-13,1.836393539791388585e-01,5.684131590158835604e-13,1.478961209124353108e-35
3.188969540156377358e-18,2.333420703319636463e-41,1.433367626158749686e-01,1.179295099266438201e-13,0.000000000000000000e+00,7.611389394451334098e-03,1.557572516745855604e-02,1.231253105713960385e-36,6.946491567978660335e-11,9.132805844313658482e-06,5.526884068480799293e-04,2.615804925674204520e-28,1.563070786349457132e-11,7.174648137343063403e-43,8.475036890889431351e-02,1.304035682093326854e-04,8.778250101250193115e-10,1.315469809821089020e-01,5.578468601954357509e-03,4.598974556860206048e-39
3.984496363684886195e-34,5.506476362533494065e-10,3.229320477552743757e-05,2.273516719891388782e-06,7.611389394451334098e-03,0.000000000000000000e+00,2.557536070269295775e-02,1.764357390798105267e-08,8.197225552567879257e-06,7.297907698346982340e-43,6.857278084209109013e-11,1.454921559204602476e-41,3.242862993357964140e-17,7.174648137343063403e-43,1.945459607073413144e-01,3.519359734600187930e-08,7.203201705512306861e-43,1.542272070441825412e-13,1.613163932066031259e-01,1.456599036516201840e-28
4.062844117747820966e-06,2.300535349078280027e-07,2.824072297455678532e-02,5.333708582027639998e-03,1.557572516745855604e-02,2.557536070269295775e-02,0.000000000000000000e+00,1.220777345171865022e-02,1.123552010598577238e-03,1.029079080303890448e-01,3.733136336864838287e-03,1.048380343713025548e-02,8.874942910752339764e-02,8.343592323437287748e-10,4.669720739475374804e-02,6.201083476113065940e-05,1.047572781067913387e-06,4.839624204216377151e-02,2.542575770491108397e-14,3.722502490593834663e-11
4.130960378775925049e-03,2.621830274592397484e-42,3.835198160317974331e-39,1.542951669103016787e-01,1.231253105713960385e-36,1.764357390798105267e-08,1.220777345171865022e-02,0.000000000000000000e+00,3.913185970446019651e-02,1.039497908741316475e-03,3.355455287490388509e-03,2.376518856541645113e-37,2.975058308734529304e-04,5.943714178956229291e-03,1.171864951806191106e-09,1.124960541241959558e-42,1.975227208842009961e-31,5.767697846586353188e-10,5.328304470726919685e-20,1.686899683711562126e-01
4.086129705023642540e-09,3.082186718765949130e-08,2.763868846927509081e-03,2.317241047806137815e-34,6.946491567978660335e-11,8.197225552567879257e-06,1.123552010598577238e-03,3.913185970446019651e-02,0.000000000000000000e+00,8.707391168212860546e-32,8.870683993660390190e-07,1.761943310902722715e-01,2.561225324657937825e-11,5.266894747164170254e-23,2.636588989933211415e-06,1.661423065877868643e-01,8.001006046598397990e-43,3.724231450703980803e-03,1.583791729744369862e-08,1.229634183421570610e-42
7.565781451848143074e-43,2.504959568446987576e-03,2.265412743494033772e-06,2.480439372245042326e-05,9.132805844313658482e-06,7.297907698346982340e-43,1.029079080303890448e-01,1.039497908741316475e-03,8.707391168212860546e-32,0.000000000000000000e+00,8.869905120533427834e-02,4.998728894432740788e-04,1.934044282546835691e-01,9.453340199001460664e-10,7.203271739883333814e-43,1.074374398846612796e-25,7.363967875687403572e-43,3.737420959439006117e-24,7.300857705892566478e-43,1.373973768505430967e-38
2.391986823173453247e-35,1.710215839448804842e-01,2.467779918348881819e-19,1.233618532703204264e-29,5.526884068480799293e-04,6.857278084209109013e-11,3.733136336864838287e-03,3.355455287490388509e-03,8.870683993660390190e-07,8.869905120533427834e-02,0.000000000000000000e+00,2.846640378948135198e-42,1.055917830881907549e-01,8.920692427023501334e-05,2.301124782110346417e-03,4.725815611257669661e-05,1.319973182242234651e-02,1.153306956836819991e-13,5.000143230709323252e-04,1.107760833561685964e-42
3.412583187892022024e-29,2.384226645103623438e-03,7.447074927176385708e-43,3.899608186241992902e-03,2.615804925674204520e-28,1.454921559204602476e-41,1.048380343713025548e-02,2.376518856541645113e-37,1.761943310902722715e-01,4.998728894432740788e-04,2.846640378948135198e-42,0.000000000000000000e+00,2.478218631079126922e-42,3.079166118813414034e-08,4.022224930362136074e-15,7.316669756502511832e-42,8.008151668325912802e-43,3.563631734779930482e-34,1.945459607073372899e-01,1.084087667488713462e-03
