0.000000000000000000e+00,1.058673114966368276e-02,2.777873314656249504e-22,7.264251515698335620e-21,2.566676130013284992e-24,8.333279729815472336e-25,1.252256363126881483e-22,3.302331329199851770e-03,1.199693784013927659e-13,6.076453885271391888e-18,8.929088906391174528e-04,4.432691881387666245e-06,8.782580281931879876e-25,1.691724709601351030e-24,1.275190992929833650e-23,1.897148576297994771e-01,1.875829303874985421e-01,1.518644723875237747e-08,8.221436008770760525e-07,8.271806125530276749e-25
1.058673114966368276e-02,0.000000000000000000e+00,5.751917803887004327e-03,2.321408331473835655e-05,8.551272992755902993e-15,5.967258645766992313e-05,5.679056338924032037e-07,1.022937425843553347e-23,2.966542315376404425e-23,3.469154783741572844e-03,1.634109157490735431e-01,5.076723283823881735e-07,2.336458906752340772e-03,1.948693096561480154e-01,5.013957937427973528e-07,8.362946998671811082e-06,1.156771476904084467e-02,8.271806125530276749e-25,1.180067725842183898e-24,7.443590787758033428e-15
2.777873314656249504e-22,5.751917803887004327e-03,0.000000000000000000e+00,2.830528420232419184e-16,1.219679294831462618e-01,2.243693680390974193e-02,2.516471670152305856e-02,7.296592174733816251e-23,7.121813195494071727e-03,3.540571600202323911e-08,2.596744639857777944e-14,1.016534772544904008e-19,1.306792118576346462e-05,8.271806125530276749e-25,6.379337314693342247e-03,7.000614098424448397e-18,1.020036245982601899e-06,3.449946696719434987e-17,7.205890516468876732e-03,1.960423642265538002e-01
7.264251515698335620e-21,2.321408331473835655e-05,2.830528420232419184e-16,0.000000000000000000e+00,1.958654233427001789e-04,1.176549139905643838e-02,3.082515007288544849e-03,1.630241597641018114e-01,2.051521144198967906e-21,7.287277721005009413e-21,5.065129690934100667e-22,1.552614613638263804e-03,3.790391382816233529e-13,7.103464952899942969e-15,1.775632574508821671e-02,1.110383047907791479e-02,9.265006723863019892e-25,1.835810128769304050e-01,1.662463266017861287e-11,9.971116379307340900e-23
2.566676130013284992e-24,8.551272992755902993e-15,1.219679294831462618e-01,1.958654233427001789e-04,0.000000000000000000e+00,3.931075084663183955e-05,4.241196583462381042e-02,3.978582581980213517e-05,1.415678284348742368e-06,3.376515948553847682e-05,5.455142995277454700e-03,4.332259503719156547e-23,4.669165382377884858e-03,5.604529587122211181e-08,7.859827774240327192e-02,3.521818694863002551e-05,2.129699677293045791e-11,1.370857838815776331e-01,1.551346998114923282e-03,7.240138763827003329e-21
8.333279729815472336e-25,5.967258645766992313e-05,2.243693680390974193e-02,1.176549139905643838e-02,3.931075084663183955e-05,0.000000000000000000e+00,1.603320461078349898e-02,4.907261086919934199e-15,7.595999649000669969e-18,5.013957937409373743e-07,1.859956108703316378e-18,6.968339367979726678e-11,1.040617830830382318e-05,8.271806125530276749e-25,1.960425147044250471e-01,4.426676963420773654e-06,8.271806125530276749e-25,3.157037423886586004e-04,1.453768602730975690e-01,2.171310886064458234e-10
1.252256363126881483e-22,5.679056338924032037e-07,2.516471670152305856e-02,3.082515007288544849e-03,4.241196583462381042e-02,1.603320461078349898e-02,0.000000000000000000e+00,9.455360881608193893e-03,6.267081617699368735e-05,9.280820700069596085e-02,6.876815979690868025e-03,1.691835885208330115e-02,1.005626011050123336e-01,4.680670413267361578e-04,3.166300220791786607e-02,2.675509841294965619e-04,1.739998969179263606e-24,4.630941746967327799e-02,7.233913881748987587e-16,7.010681689558464545e-09
3.302331329199851770e-03,1.022937425843553347e-23,7.296592174733816251e-23,1.630241597641018114e-01,3.978582581980213517e-05,4.907261086919934199e-15,9.455360881608193893e-03,0.000000000000000000e+00,3.670538681039275941e-02,3.673195819199341456e-15,8.818515164947699240e-04,9.734635815731232527e-25,1.190849915866153653e-08,9.517027865264607311e-04,7.102415081607149032e-09,2.633933592396556315e-19,2.814606887286963422e-14,2.145446763380583331e-24,9.772426053559754293e-06,1.777146590577019514e-01
1.199693784013927659e-13,2.966542315376404425e-23,7.121813195494071727e-03,2.051521144198967906e-21,1.415678284348742368e-06,7.595999649000669969e-18,6.267081617699368735e-05,3.670538681039275941e-02,0.000000000000000000e+00,5.899269968027702558e-23,2.443338634040128428e-04,1.753783051205430044e-01,2.752923366687040173e-10,2.374933125371956641e-16,1.645301242052673844e-24,1.713545191046915439e-01,3.007740160110526851e-24,1.197966209562863552e-03,1.861833488792191164e-05,7.612346544978978694e-18
6.076453885271391888e-18,3.469154783741572844e-03,3.540571600202323911e-08,7.287277721005009413e-21,3.376515948553847682e-05,5.013957937409373743e-07,9.280820700069596085e-02,3.673195819199341456e-15,5.899269968027702558e-23,0.000000000000000000e+00,1.017589256831343825e-01,2.905523040815110214e-04,1.925798821409054340e-01,1.342145354870890060e-24,2.374343522249587876e-22,1.844694653869107105e-15,1.141717415138137400e-03,2.288120152379961615e-06,8.271806125530276749e-25,8.271806125530276749e-25
